2020-08-18 09:12:06,25.57
2020-08-18 09:17:06,24.86
2020-08-18 09:23:09,24.86
2020-08-18 09:27:07,24.7
2020-08-18 09:32:07,25.43
2020-08-18 09:37:07,25.3
2020-08-18 09:42:07,25.53
2020-08-18 09:47:07,25.8
2020-08-18 09:52:07,25.97
2020-08-18 09:57:06,26.03
2020-08-18 10:02:06,25.8
2020-08-18 10:07:06,25.8
2020-08-18 10:12:06,25.93
2020-08-18 10:17:06,26.06
2020-08-18 10:22:06,25.9
2020-08-18 10:27:07,25.96
2020-08-18 10:32:07,25.93
2020-08-18 10:37:07,26.1
2020-08-18 10:42:07,26.4
2020-08-18 10:47:07,26.67
2020-08-18 10:52:08,27.2
2020-08-18 10:57:06,27.06
2020-08-18 11:02:06,27.33
2020-08-18 11:07:06,27.1
2020-08-18 11:12:06,27.5
2020-08-18 11:17:06,27.9
2020-08-18 11:22:06,27.07
2020-08-18 11:27:07,27.3
2020-08-18 11:32:07,27.76
2020-08-18 11:37:07,28.3
2020-08-18 11:42:07,28.46
2020-08-18 11:47:07,27.8
2020-08-18 11:52:07,27.73
2020-08-18 11:57:06,27.53
2020-08-18 12:02:07,27.73
2020-08-18 12:07:06,28
2020-08-18 12:12:38,28
2020-08-18 12:18:09,28.2
2020-08-18 12:22:07,27.63
2020-08-18 12:27:07,27.66
2020-08-18 12:32:07,27.97
2020-08-18 12:37:06,28
2020-08-18 12:47:08,28.23
2020-08-18 12:52:07,28
2020-08-18 12:57:07,28.33
2020-08-18 13:02:07,28.23
2020-08-18 13:07:06,27.63
2020-08-18 13:12:06,27.4
2020-08-18 13:17:06,27.83
2020-08-18 13:22:06,28.06
2020-08-18 13:27:07,28.37
2020-08-18 13:32:07,28.66
2020-08-18 13:42:07,28.43
2020-08-18 13:47:07,28.53
2020-08-18 13:52:39,28.36
2020-08-18 13:57:07,28.4
2020-08-18 14:02:06,28.5
2020-08-18 14:07:06,28.36
2020-08-18 14:12:06,28.2
2020-08-18 14:17:38,28.03
2020-08-18 14:22:06,28.43
2020-08-18 14:27:07,27.96
2020-08-18 14:32:07,27.6
2020-08-18 14:37:07,27.57
2020-08-18 14:42:07,27.7
2020-08-18 14:47:07,27.46
2020-08-18 14:52:07,27.43
2020-08-18 14:57:07,27.4
2020-08-18 15:02:06,27.43
2020-08-18 15:07:06,27.4
2020-08-18 15:12:06,27.53
2020-08-18 15:17:07,27.73
2020-08-18 15:22:07,27.36
2020-08-18 15:27:07,28
2020-08-18 15:32:38,27.67
2020-08-18 15:37:07,27.73
2020-08-18 15:42:07,27.57
2020-08-18 15:47:07,27.66
2020-08-18 15:52:07,27.63
2020-08-18 15:57:38,27.57
2020-08-18 16:02:06,27.6
2020-08-18 16:07:07,27.56
2020-08-18 16:12:07,27.67
2020-08-18 16:17:07,27.43
2020-08-18 16:22:07,27.53
2020-08-18 16:27:07,27.57
2020-08-18 16:32:39,27.4
2020-08-18 16:37:07,27.33
2020-08-18 16:42:07,27.23
2020-08-18 16:47:06,27.23
2020-08-18 16:52:06,27.23
2020-08-18 16:57:06,27.23
2020-08-18 17:02:07,27.2
2020-08-18 17:07:07,27.16
2020-08-18 17:12:07,27.13
2020-08-18 17:17:07,27.1
2020-08-18 17:22:07,27
2020-08-18 17:27:07,26.93
2020-08-18 17:32:07,26.9
2020-08-18 17:37:07,26.83
2020-08-18 17:42:07,26.87
2020-08-18 17:47:39,26.86
2020-08-18 17:52:06,26.7
2020-08-18 17:57:06,26.66
2020-08-18 18:02:07,26.67
2020-08-18 18:07:07,26.73
2020-08-18 18:12:38,26.67
2020-08-18 18:17:07,26.6
2020-08-18 18:22:39,26.66
2020-08-18 18:27:07,26.6
2020-08-18 18:32:07,26.63
2020-08-18 18:37:07,26.67
2020-08-18 18:42:06,26.63
2020-08-18 18:47:07,26.6
2020-08-18 18:52:07,26.63
2020-08-18 18:57:07,26.56
2020-08-18 19:02:39,26.5
2020-08-18 19:07:07,26.47
2020-08-18 19:13:10,26.4
2020-08-18 19:17:07,26.36
2020-08-18 19:22:07,26.3
2020-08-18 19:27:07,26.2
2020-08-18 19:32:07,26.13
2020-08-18 19:37:38,26.03
2020-08-18 19:42:07,26.03
2020-08-18 19:47:38,26.03
2020-08-18 19:52:39,26.03
2020-08-18 19:57:07,26.06
2020-08-18 20:02:07,26.07
2020-08-18 20:07:07,26.07
2020-08-18 20:12:07,26.03
2020-08-18 20:17:07,26
2020-08-18 20:22:07,25.97
2020-08-18 20:27:08,25.83
2020-08-18 20:32:06,25.73
2020-08-18 20:37:07,25.76
2020-08-18 20:42:07,25.7
2020-08-18 20:47:07,25.83
2020-08-18 20:52:07,25.7
2020-08-18 20:57:08,25.6
2020-08-18 21:02:07,25.6
2020-08-18 21:07:07,25.57
2020-08-18 21:12:39,25.6
2020-08-18 21:17:08,25.43
2020-08-18 21:22:07,25.33
2020-08-18 21:27:07,25.36
2020-08-18 21:32:07,25.37
2020-08-18 21:37:07,25.37
2020-08-18 21:42:07,25.43
2020-08-18 21:47:39,25.27
2020-08-18 21:52:07,25.3
2020-08-18 21:57:07,25.23
2020-08-18 22:02:07,25.27
2020-08-18 22:07:07,25.2
2020-08-18 22:12:07,25.13
2020-08-18 22:17:07,25.1
2020-08-18 22:22:07,25.06
2020-08-18 22:27:07,25.1
2020-08-18 22:32:07,25.1
2020-08-18 22:37:07,25.03
2020-08-18 22:42:07,24.93
2020-08-18 22:47:07,24.93
2020-08-18 22:52:07,24.9
2020-08-18 22:57:07,24.87
2020-08-18 23:02:07,24.81
2020-08-18 23:07:07,24.8
2020-08-18 23:12:07,24.76
2020-08-18 23:17:08,24.73
2020-08-18 23:22:38,24.7
2020-08-18 23:27:07,24.63
